price,sellable_online,other_colors,height,width,category_Bar furniture,category_Beds,category_Bookcases & shelving units,category_Cabinets & cupboards,category_Café furniture,category_Chairs,category_Chests of drawers & drawer units,category_Children's furniture,category_Nursery furniture,category_Outdoor furniture,category_Room dividers,"category_Sideboards, buffets & console tables",category_Sofas & armchairs,category_TV & media furniture,category_Tables & desks,category_Trolleys,category_Wardrobes
179.0,True,0,71.0,79.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
255.0,True,0,45.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55.0,True,0,79.0,39.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
395.0,True,1,51.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4145.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
205.0,True,0,72.0,56.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2965.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2034.0,True,1,84.0,223.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2115.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2875.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45.0,True,0,101.679970436068,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.4,True,0,46.0,36.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
107.4,True,0,93.0,54.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
309.0,True,0,73.0,63.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75.0,True,0,25.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
467.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
111.0,True,0,71.0,74.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
493.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1588.0,True,1,73.0,160.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103.0,True,0,35.0,49.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
95.0,True,1,101.679970436068,45.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
974.0,True,1,73.0,71.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
525.0,True,0,101.679970436068,67.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
745.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
339.0,True,0,129.0,119.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2975.0,True,0,90.0,245.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2792.8,True,1,90.0,222.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
149.0,True,0,73.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,True,0,89.0,44.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
542.0,True,1,84.0,63.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39.0,True,1,101.679970436068,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
345.0,True,1,32.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
295.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45.0,True,0,43.0,42.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
175.0,True,0,86.0,42.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
139.0,True,0,71.0,74.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
155.0,True,0,71.0,44.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
695.0,True,0,79.0,113.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3746.0,True,1,88.0,225.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75.0,True,0,101.679970436068,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39.0,True,0,101.679970436068,40.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
415.0,True,0,72.0,73.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
149.0,True,0,82.0,56.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
311.4,True,0,73.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3286.0,True,1,73.0,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
275.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
95.0,True,0,101.679970436068,45.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103.0,True,0,40.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
316.0,True,0,52.0,136.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
245.0,True,0,73.0,49.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
195.0,True,0,71.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5144.0,True,1,87.0,287.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3206.0,True,1,88.0,223.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,True,0,101.679970436068,35.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
177.0,True,0,71.0,74.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.4,True,1,101.679970436068,44.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2196.0,True,1,73.0,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
495.0,True,0,179.0,119.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1445.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
785.0,True,0,47.0,70.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
425.0,True,0,73.0,80.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
175.0,True,0,44.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
519.0,True,1,74.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3781.0,True,1,88.0,225.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75.0,True,0,79.0,40.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49.0,True,0,101.679970436068,44.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
65.0,True,1,101.679970436068,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1727.0,True,1,73.0,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2170.0,True,0,90.0,179.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1036.0,True,0,75.0,146.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
150.0,True,0,101.679970436068,45.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2275.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
129.0,True,0,87.0,36.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39.0,True,1,101.679970436068,44.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99.0,True,0,101.679970436068,50.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16.2,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1900.0,True,1,73.0,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
636.0,True,0,73.0,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1095.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
